Time,PPG (Pulse)
235.95393249999998,0.4293212890625
235.9589325833333,0.42242431640625
235.96393266666664,0.41436767578125
235.96893275,0.40557861328125
235.97393283333332,0.39599609375
235.97893291666665,0.3857421875
235.98393299999998,0.3746337890625
235.9889330833333,0.36260986328125
235.99393316666664,0.35003662109375
235.99893325,0.33746337890625
236.00393333333332,0.3250732421875
236.00893341666665,0.3128662109375
236.01393349999998,0.3004150390625
236.0189335833333,0.2879638671875
236.02393366666664,0.27557373046875
236.02893375,0.263671875
236.03393383333332,0.25225830078125
236.03893391666665,0.2413330078125
236.04393399999998,0.23089599609375
236.0489340833333,0.22088623046875
236.05393416666664,0.21124267578125
236.05893425,0.20233154296875
236.06393433333332,0.194091796875
236.06893441666665,0.18670654296875
236.07393449999998,0.18017578125
236.0789345833333,0.17449951171875
236.08393466666664,0.16949462890625
236.08893475,0.165283203125
236.09393483333332,0.16143798828125
236.09893491666665,0.1578369140625
236.10393499999998,0.154296875
236.1089350833333,0.1510009765625
236.11393516666664,0.14794921875
236.11893525,0.14532470703125
236.12393533333332,0.14312744140625
236.12893541666665,0.14129638671875
236.13393549999998,0.1397705078125
236.1389355833333,0.1383056640625
236.14393566666664,0.13665771484375
236.14893575,0.135009765625
236.15393583333332,0.13311767578125
236.15893591666665,0.13116455078125
236.16393599999998,0.1290283203125
236.1689360833333,0.12677001953125
236.17393616666664,0.12432861328125
236.17893625,0.12158203125
236.18393633333332,0.118896484375
236.18893641666665,0.1163330078125
236.19393649999998,0.11358642578125
236.1989365833333,0.11053466796875
236.20393666666664,0.10662841796875
236.20893675,0.1016845703125
236.21393683333332,0.095947265625
236.21893691666665,0.08990478515625
236.22393699999998,0.08355712890625
236.2289370833333,0.07696533203125
236.23393716666664,0.07000732421875
236.23893725,0.0628662109375
236.24393733333332,0.0556640625
236.24893741666665,0.04852294921875
236.25393749999998,0.0416259765625
236.2589375833333,0.03509521484375
236.26393766666664,0.0289306640625
236.26893775,0.02313232421875
236.27393783333332,0.01739501953125
236.27893791666665,0.01190185546875
236.28393799999998,0.006591796875
236.2889380833333,0.00177001953125
236.29393816666663,-0.00286865234375
236.29893825,-0.007568359375
236.30393833333332,-0.01263427734375
236.30893841666665,-0.0181884765625
236.31393849999998,-0.02398681640625
236.3189385833333,-0.0299072265625
236.32393866666663,-0.03570556640625
236.32893875,-0.04144287109375
236.33393883333332,-0.0472412109375
236.33893891666665,-0.0533447265625
236.34393899999998,-0.05987548828125
236.3489390833333,-0.0667724609375
236.35393916666663,-0.07403564453125
236.35893925,-0.0814208984375
236.36393933333332,-0.08843994140625
236.36893941666665,-0.0948486328125
236.37393949999998,-0.1004638671875
236.3789395833333,-0.1048583984375
236.38393966666663,-0.10784912109375
